TGT_FUND_NBR,EFFTV_STRT_DT,EFFTV_END_DT,FUND_NBR,TRGT_FUND_WGT,WGT_TYPE
2606,9/27/2018,1/29/2019,2010,0.03697,"MODEL"
2606,9/27/2018,1/29/2019,2013,0.08673,"MODEL"
2606,9/27/2018,1/29/2019,2023,0.05814,"MODEL"
2606,9/27/2018,1/29/2019,2022,0.04403,"MODEL"
2606,9/27/2018,1/29/2019,2011,0.07514,"MODEL"
2606,9/27/2018,1/29/2019,2017,0.07514,"MODEL"
2606,9/27/2018,1/29/2019,2038,0.07514,"MODEL"
2606,9/27/2018,1/29/2019,2030,0.0291,"MODEL"
2606,9/27/2018,1/29/2019,2024,0.09366,"MODEL"
2606,9/27/2018,1/29/2019,2042,0.06244,"MODEL"
2606,9/27/2018,1/29/2019,2014,0.20843,"MODEL"
2606,9/27/2018,1/29/2019,2025,0.04047,"MODEL"
2606,9/27/2018,1/29/2019,2015,0,"MODEL"
2607,9/27/2018,1/29/2019,2012,0.05776,"MODEL"
2607,9/27/2018,1/29/2019,2040,0.02884,"MODEL"
2607,9/27/2018,1/29/2019,2019,0.04679,"MODEL"
2607,9/27/2018,1/29/2019,2010,0.04262,"MODEL"
2607,9/27/2018,1/29/2019,2013,0.10157,"MODEL"
2607,9/27/2018,1/29/2019,2023,0.0677,"MODEL"
2607,9/27/2018,1/29/2019,2022,0.05097,"MODEL"
2607,9/27/2018,1/29/2019,2011,0.08742,"MODEL"
2607,9/27/2018,1/29/2019,2017,0.08742,"MODEL"
2607,9/27/2018,1/29/2019,2038,0.08742,"MODEL"
2607,9/27/2018,1/29/2019,2030,0.03449,"MODEL"
2607,9/27/2018,1/29/2019,2024,0.07618,"MODEL"
2607,9/27/2018,1/29/2019,2042,0.05041,"MODEL"
2607,9/27/2018,1/29/2019,2014,0.18041,"MODEL"
2600,9/27/2018,1/29/2019,2012,0.0127,"MODEL"
2600,9/27/2018,1/29/2019,2040,0.0127,"MODEL"
2600,9/27/2018,1/29/2019,2019,0.013,"MODEL"
2600,9/27/2018,1/29/2019,2010,0.0117,"MODEL"
2600,9/27/2018,1/29/2019,2013,0.03002,"MODEL"
2600,9/27/2018,1/29/2019,2023,0.0195,"MODEL"
2600,9/27/2018,1/29/2019,2022,0.01429,"MODEL"
2600,9/27/2018,1/29/2019,2011,0.02512,"MODEL"
2600,9/27/2018,1/29/2019,2017,0.02512,"MODEL"
2600,9/27/2018,1/29/2019,2038,0.02512,"MODEL"
2600,9/27/2018,1/29/2019,2030,0.01073,"MODEL"
2600,9/27/2018,1/29/2019,2024,0.0784,"MODEL"
2600,9/27/2018,1/29/2019,2042,0.05227,"MODEL"
2600,9/27/2018,1/29/2019,2014,0.39329,"MODEL"
2600,9/27/2018,1/29/2019,2025,0.17604,"MODEL"
2600,9/27/2018,1/29/2019,2015,0.1,"MODEL"
2602,9/27/2018,1/29/2019,2012,0.01416,"MODEL"
2602,9/27/2018,1/29/2019,2040,0.01416,"MODEL"
2602,9/27/2018,1/29/2019,2019,0.0147,"MODEL"
2602,9/27/2018,1/29/2019,2010,0.01327,"MODEL"
2602,9/27/2018,1/29/2019,2013,0.03343,"MODEL"
2602,9/27/2018,1/29/2019,2023,0.02185,"MODEL"
2602,9/27/2018,1/29/2019,2022,0.01612,"MODEL"
2602,9/27/2018,1/29/2019,2011,0.02817,"MODEL"
2602,9/27/2018,1/29/2019,2017,0.02817,"MODEL"
2602,9/27/2018,1/29/2019,2038,0.02817,"MODEL"
2602,9/27/2018,1/29/2019,2030,0.0118,"MODEL"
2602,9/27/2018,1/29/2019,2024,0.08045,"MODEL"
2602,9/27/2018,1/29/2019,2042,0.05364,"MODEL"
2602,9/27/2018,1/29/2019,2014,0.38221,"MODEL"
2602,9/27/2018,1/29/2019,2025,0.1657,"MODEL"
2602,9/27/2018,1/29/2019,2015,0.094,"MODEL"
2609,9/27/2018,1/29/2019,2015,0,"MODEL"
2610,9/27/2018,1/29/2019,2012,0.07819,"MODEL"
2610,9/27/2018,1/29/2019,2040,0.03903,"MODEL"
2610,9/27/2018,1/29/2019,2019,0.0615,"MODEL"
2610,9/27/2018,1/29/2019,2010,0.05565,"MODEL"
2610,9/27/2018,1/29/2019,2013,0.13815,"MODEL"
2610,9/27/2018,1/29/2019,2023,0.09075,"MODEL"
2610,9/27/2018,1/29/2019,2022,0.06735,"MODEL"
2610,9/27/2018,1/29/2019,2011,0.11704,"MODEL"
2610,9/27/2018,1/29/2019,2017,0.11704,"MODEL"
2610,9/27/2018,1/29/2019,2038,0.11704,"MODEL"
2610,9/27/2018,1/29/2019,2030,0.04826,"MODEL"
2610,9/27/2018,1/29/2019,2024,0,"MODEL"
2610,9/27/2018,1/29/2019,2042,0.0315,"MODEL"
2610,9/27/2018,1/29/2019,2014,0.0385,"MODEL"
2610,9/27/2018,1/29/2019,2025,0,"MODEL"
2610,9/27/2018,1/29/2019,2015,0,"MODEL"
2607,9/27/2018,1/29/2019,2025,0,"MODEL"
2607,9/27/2018,1/29/2019,2015,0,"MODEL"
2608,9/27/2018,1/29/2019,2012,0.06361,"MODEL"
2608,9/27/2018,1/29/2019,2040,0.03176,"MODEL"
2608,9/27/2018,1/29/2019,2019,0.0508,"MODEL"
2608,9/27/2018,1/29/2019,2010,0.04612,"MODEL"
2608,9/27/2018,1/29/2019,2013,0.11211,"MODEL"
2608,9/27/2018,1/29/2019,2023,0.0742,"MODEL"
2608,9/27/2018,1/29/2019,2022,0.05548,"MODEL"
2608,9/27/2018,1/29/2019,2011,0.09577,"MODEL"
2608,9/27/2018,1/29/2019,2017,0.09577,"MODEL"
2608,9/27/2018,1/29/2019,2038,0.09577,"MODEL"
2608,9/27/2018,1/29/2019,2030,0.03861,"MODEL"
2608,9/27/2018,1/29/2019,2024,0.06037,"MODEL"
2608,9/27/2018,1/29/2019,2042,0.03996,"MODEL"
2608,9/27/2018,1/29/2019,2014,0.13967,"MODEL"
2608,9/27/2018,1/29/2019,2025,0,"MODEL"
2608,9/27/2018,1/29/2019,2015,0,"MODEL"
2609,9/27/2018,1/29/2019,2012,0.07194,"MODEL"
2609,9/27/2018,1/29/2019,2040,0.03592,"MODEL"
2609,9/27/2018,1/29/2019,2019,0.0571,"MODEL"
2609,9/27/2018,1/29/2019,2010,0.05177,"MODEL"
2609,9/27/2018,1/29/2019,2013,0.12694,"MODEL"
2609,9/27/2018,1/29/2019,2023,0.08375,"MODEL"
2609,9/27/2018,1/29/2019,2022,0.06243,"MODEL"
2609,9/27/2018,1/29/2019,2011,0.10806,"MODEL"
2609,9/27/2018,1/29/2019,2017,0.10806,"MODEL"
2609,9/27/2018,1/29/2019,2038,0.10806,"MODEL"
2609,9/27/2018,1/29/2019,2030,0.04397,"MODEL"
2609,9/27/2018,1/29/2019,2024,0,"MODEL"
2609,9/27/2018,1/29/2019,2042,0.0639,"MODEL"
2609,9/27/2018,1/29/2019,2014,0.0781,"MODEL"
2609,9/27/2018,1/29/2019,2025,0,"MODEL"
2605,9/27/2018,1/29/2019,2012,0.04043,"MODEL"
2605,9/27/2018,1/29/2019,2040,0.02019,"MODEL"
2605,9/27/2018,1/29/2019,2019,0.0332,"MODEL"
2605,9/27/2018,1/29/2019,2010,0.03033,"MODEL"
2605,9/27/2018,1/29/2019,2013,0.0709,"MODEL"
2605,9/27/2018,1/29/2019,2023,0.04759,"MODEL"
2605,9/27/2018,1/29/2019,2022,0.03607,"MODEL"
2605,9/27/2018,1/29/2019,2011,0.06152,"MODEL"
2605,9/27/2018,1/29/2019,2017,0.06152,"MODEL"
2605,9/27/2018,1/29/2019,2038,0.06152,"MODEL"
2605,9/27/2018,1/29/2019,2030,0.02374,"MODEL"
2605,9/27/2018,1/29/2019,2024,0.11248,"MODEL"
2605,9/27/2018,1/29/2019,2042,0.075,"MODEL"
2605,9/27/2018,1/29/2019,2014,0.25495,"MODEL"
2606,1/30/2019,9/9/2019,2030,0.02925,"MODEL"
2606,1/30/2019,9/9/2019,2024,0.09171,"MODEL"
2606,1/30/2019,9/9/2019,2042,0.06115,"MODEL"
2606,1/30/2019,9/9/2019,2014,0.10249,"MODEL"
2606,1/30/2019,9/9/2019,2043,0.10249,"MODEL"
2606,1/30/2019,9/9/2019,2025,0.04376,"MODEL"
2606,1/30/2019,9/9/2019,2015,0,"MODEL"
2607,1/30/2019,9/9/2019,2012,0.05818,"MODEL"
2607,1/30/2019,9/9/2019,2040,0.02905,"MODEL"
2607,1/30/2019,9/9/2019,2019,0.04722,"MODEL"
2607,1/30/2019,9/9/2019,2010,0.04303,"MODEL"
2607,1/30/2019,9/9/2019,2013,0.10225,"MODEL"
2607,1/30/2019,9/9/2019,2023,0.06823,"MODEL"
2607,1/30/2019,9/9/2019,2022,0.05142,"MODEL"
2607,1/30/2019,9/9/2019,2011,0.08812,"MODEL"
2607,1/30/2019,9/9/2019,2017,0.08812,"MODEL"
2607,1/30/2019,9/9/2019,2038,0.08812,"MODEL"
2607,1/30/2019,9/9/2019,2030,0.03465,"MODEL"
2607,1/30/2019,9/9/2019,2024,0.07358,"MODEL"
2607,1/30/2019,9/9/2019,2042,0.04877,"MODEL"
2607,1/30/2019,9/9/2019,2014,0.08963,"MODEL"
2607,1/30/2019,9/9/2019,2043,0.08963,"MODEL"
2607,1/30/2019,9/9/2019,2025,0,"MODEL"
2607,1/30/2019,9/9/2019,2015,0,"MODEL"
2608,1/30/2019,9/9/2019,2012,0.06192,"MODEL"
2608,1/30/2019,9/9/2019,2040,0.03092,"MODEL"
2608,1/30/2019,9/9/2019,2019,0.0495,"MODEL"
2608,1/30/2019,9/9/2019,2010,0.04495,"MODEL"
2608,1/30/2019,9/9/2019,2013,0.10911,"MODEL"
2608,1/30/2019,9/9/2019,2023,0.07225,"MODEL"
2608,1/30/2019,9/9/2019,2022,0.05405,"MODEL"
2608,1/30/2019,9/9/2019,2011,0.09325,"MODEL"
2608,1/30/2019,9/9/2019,2017,0.09325,"MODEL"
2608,1/30/2019,9/9/2019,2038,0.09325,"MODEL"
2608,1/30/2019,9/9/2019,2030,0.03754,"MODEL"
2608,1/30/2019,9/9/2019,2024,0.06472,"MODEL"
2608,1/30/2019,9/9/2019,2042,0.04282,"MODEL"
2608,1/30/2019,9/9/2019,2014,0.10165,"MODEL"
2608,1/30/2019,9/9/2019,2043,0.05082,"MODEL"
2608,1/30/2019,9/9/2019,2025,0,"MODEL"
2608,1/30/2019,9/9/2019,2015,0,"MODEL"
2609,1/30/2019,9/9/2019,2012,0.07039,"MODEL"
2602,1/30/2019,9/9/2019,2043,0.26219,"MODEL"
2602,1/30/2019,9/9/2019,2025,0.17604,"MODEL"
2602,1/30/2019,9/9/2019,2015,0.1,"MODEL"
2603,1/30/2019,9/9/2019,2012,0.02004,"MODEL"
2603,1/30/2019,9/9/2019,2040,0.02004,"MODEL"
2603,1/30/2019,9/9/2019,2019,0.0215,"MODEL"
2603,1/30/2019,9/9/2019,2010,0.01955,"MODEL"
2603,1/30/2019,9/9/2019,2013,0.04705,"MODEL"
2603,1/30/2019,9/9/2019,2023,0.03125,"MODEL"
2603,1/30/2019,9/9/2019,2022,0.02344,"MODEL"
2603,1/30/2019,9/9/2019,2011,0.04035,"MODEL"
2603,1/30/2019,9/9/2019,2017,0.04035,"MODEL"
2603,1/30/2019,9/9/2019,2038,0.04035,"MODEL"
2603,1/30/2019,9/9/2019,2030,0.01609,"MODEL"
2603,1/30/2019,9/9/2019,2024,0.08866,"MODEL"
2603,1/30/2019,9/9/2019,2042,0.05911,"MODEL"
2603,1/30/2019,9/9/2019,2014,0.11263,"MODEL"
2603,1/30/2019,9/9/2019,2043,0.22526,"MODEL"
2603,1/30/2019,9/9/2019,2025,0.12433,"MODEL"
2603,1/30/2019,9/9/2019,2015,0.07,"MODEL"
2604,1/30/2019,9/9/2019,2012,0.02652,"MODEL"
2604,1/30/2019,9/9/2019,2040,0.02652,"MODEL"
2604,1/30/2019,9/9/2019,2019,0.0288,"MODEL"
2604,1/30/2019,9/9/2019,2010,0.02627,"MODEL"
2604,1/30/2019,9/9/2019,2013,0.06213,"MODEL"
2604,1/30/2019,9/9/2019,2023,0.04152,"MODEL"
2604,1/30/2019,9/9/2019,2022,0.03132,"MODEL"
2604,1/30/2019,9/9/2019,2011,0.05364,"MODEL"
2604,1/30/2019,9/9/2019,2017,0.05364,"MODEL"
2604,1/30/2019,9/9/2019,2038,0.05364,"MODEL"
2604,1/30/2019,9/9/2019,2030,0.02099,"MODEL"
2604,1/30/2019,9/9/2019,2024,0.10773,"MODEL"
2604,1/30/2019,9/9/2019,2042,0.07181,"MODEL"
2604,1/30/2019,9/9/2019,2014,0.09937,"MODEL"
2604,1/30/2019,9/9/2019,2043,0.19874,"MODEL"
2604,1/30/2019,9/9/2019,2025,0.09736,"MODEL"
2604,1/30/2019,9/9/2019,2015,0,"MODEL"
2605,1/30/2019,9/9/2019,2012,0.03953,"MODEL"
2605,1/30/2019,9/9/2019,2040,0.02248,"MODEL"
2605,1/30/2019,9/9/2019,2019,0.03392,"MODEL"
2605,1/30/2019,9/9/2019,2010,0.03099,"MODEL"
2605,1/30/2019,9/9/2019,2013,0.07254,"MODEL"
2605,1/30/2019,9/9/2019,2023,0.04866,"MODEL"
2605,1/30/2019,9/9/2019,2022,0.03686,"MODEL"
2605,1/30/2019,9/9/2019,2011,0.0629,"MODEL"
2605,1/30/2019,9/9/2019,2017,0.0629,"MODEL"
2605,1/30/2019,9/9/2019,2038,0.0629,"MODEL"
2605,1/30/2019,9/9/2019,2030,0.02432,"MODEL"
2605,1/30/2019,9/9/2019,2024,0.10795,"MODEL"
2605,1/30/2019,9/9/2019,2042,0.07197,"MODEL"
2605,1/30/2019,9/9/2019,2014,0.12493,"MODEL"
2605,1/30/2019,9/9/2019,2043,0.12493,"MODEL"
2605,1/30/2019,9/9/2019,2025,0.07222,"MODEL"
2605,1/30/2019,9/9/2019,2015,0,"MODEL"
2606,1/30/2019,9/9/2019,2012,0.04971,"MODEL"
2606,1/30/2019,9/9/2019,2040,0.02482,"MODEL"
2606,1/30/2019,9/9/2019,2019,0.04074,"MODEL"
2606,1/30/2019,9/9/2019,2010,0.0372,"MODEL"
2606,1/30/2019,9/9/2019,2013,0.08721,"MODEL"
2606,1/30/2019,9/9/2019,2023,0.05847,"MODEL"
2606,1/30/2019,9/9/2019,2022,0.04429,"MODEL"
2606,1/30/2019,9/9/2019,2011,0.07557,"MODEL"
2606,1/30/2019,9/9/2019,2017,0.07557,"MODEL"
2606,1/30/2019,9/9/2019,2038,0.07557,"MODEL"
2609,1/30/2019,9/9/2019,2040,0.03514,"MODEL"
2609,1/30/2019,9/9/2019,2019,0.056,"MODEL"
2609,1/30/2019,9/9/2019,2010,0.0508,"MODEL"
2609,1/30/2019,9/9/2019,2013,0.12411,"MODEL"
2609,1/30/2019,9/9/2019,2023,0.082,"MODEL"
2609,1/30/2019,9/9/2019,2022,0.0612,"MODEL"
2609,1/30/2019,9/9/2019,2011,0.10582,"MODEL"
2609,1/30/2019,9/9/2019,2017,0.10582,"MODEL"
2609,1/30/2019,9/9/2019,2038,0.10582,"MODEL"
2609,1/30/2019,9/9/2019,2030,0.0429,"MODEL"
2609,1/30/2019,9/9/2019,2024,0,"MODEL"
2609,1/30/2019,9/9/2019,2042,0.072,"MODEL"
2609,1/30/2019,9/9/2019,2014,0.05867,"MODEL"
2609,1/30/2019,9/9/2019,2043,0.02933,"MODEL"
2609,1/30/2019,9/9/2019,2025,0,"MODEL"
2609,1/30/2019,9/9/2019,2015,0,"MODEL"
2610,1/30/2019,9/9/2019,2012,0.07819,"MODEL"
2610,1/30/2019,9/9/2019,2040,0.03903,"MODEL"
2610,1/30/2019,9/9/2019,2019,0.0615,"MODEL"
2610,1/30/2019,9/9/2019,2010,0.05565,"MODEL"
2610,1/30/2019,9/9/2019,2013,0.13815,"MODEL"
2610,1/30/2019,9/9/2019,2023,0.09075,"MODEL"
2610,1/30/2019,9/9/2019,2022,0.06735,"MODEL"
2610,1/30/2019,9/9/2019,2011,0.11704,"MODEL"
2610,1/30/2019,9/9/2019,2017,0.11704,"MODEL"
2610,1/30/2019,9/9/2019,2038,0.11704,"MODEL"
2610,1/30/2019,9/9/2019,2030,0.04826,"MODEL"
2610,1/30/2019,9/9/2019,2024,0,"MODEL"
2610,1/30/2019,9/9/2019,2042,0.0315,"MODEL"
2610,1/30/2019,9/9/2019,2014,0.0385,"MODEL"
2610,1/30/2019,9/9/2019,2043,0,"MODEL"
2610,1/30/2019,9/9/2019,2025,0,"MODEL"
2610,1/30/2019,9/9/2019,2015,0,"MODEL"
2600,1/30/2019,9/9/2019,2012,0.0127,"MODEL"
2600,1/30/2019,9/9/2019,2040,0.0127,"MODEL"
2600,1/30/2019,9/9/2019,2019,0.013,"MODEL"
2600,1/30/2019,9/9/2019,2010,0.0117,"MODEL"
2600,1/30/2019,9/9/2019,2013,0.03002,"MODEL"
2600,1/30/2019,9/9/2019,2023,0.0195,"MODEL"
2600,1/30/2019,9/9/2019,2022,0.01429,"MODEL"
2600,1/30/2019,9/9/2019,2011,0.02512,"MODEL"
2600,1/30/2019,9/9/2019,2017,0.02512,"MODEL"
2600,1/30/2019,9/9/2019,2038,0.02512,"MODEL"
2600,1/30/2019,9/9/2019,2030,0.01073,"MODEL"
2600,1/30/2019,9/9/2019,2024,0.0784,"MODEL"
2600,1/30/2019,9/9/2019,2042,0.05227,"MODEL"
2600,1/30/2019,9/9/2019,2014,0.1311,"MODEL"
2600,1/30/2019,9/9/2019,2043,0.26219,"MODEL"
2600,1/30/2019,9/9/2019,2025,0.17604,"MODEL"
2600,1/30/2019,9/9/2019,2015,0.1,"MODEL"
2602,1/30/2019,9/9/2019,2012,0.0127,"MODEL"
2602,1/30/2019,9/9/2019,2040,0.0127,"MODEL"
2602,1/30/2019,9/9/2019,2019,0.013,"MODEL"
2602,1/30/2019,9/9/2019,2010,0.0117,"MODEL"
2602,1/30/2019,9/9/2019,2013,0.03002,"MODEL"
2602,1/30/2019,9/9/2019,2023,0.0195,"MODEL"
2602,1/30/2019,9/9/2019,2022,0.01429,"MODEL"
2602,1/30/2019,9/9/2019,2011,0.02512,"MODEL"
2602,1/30/2019,9/9/2019,2017,0.02512,"MODEL"
2602,1/30/2019,9/9/2019,2038,0.02512,"MODEL"
2602,1/30/2019,9/9/2019,2030,0.01073,"MODEL"
2602,1/30/2019,9/9/2019,2024,0.0784,"MODEL"
2602,1/30/2019,9/9/2019,2042,0.05227,"MODEL"
2602,1/30/2019,9/9/2019,2014,0.1311,"MODEL"
2605,9/10/2019,1/23/2020,2042,0.0841,"MODEL"
2605,9/10/2019,1/23/2020,2014,0.1459,"MODEL"
2605,9/10/2019,1/23/2020,2043,0.1459,"MODEL"
2605,9/10/2019,1/23/2020,2015,0,"MODEL"
2606,9/10/2019,1/23/2020,2012,0.04971,"MODEL"
2606,9/10/2019,1/23/2020,2040,0.02482,"MODEL"
2606,9/10/2019,1/23/2020,2019,0.04074,"MODEL"
2606,9/10/2019,1/23/2020,2010,0.0372,"MODEL"
2606,9/10/2019,1/23/2020,2013,0.08721,"MODEL"
2606,9/10/2019,1/23/2020,2023,0.05847,"MODEL"
2600,9/10/2019,1/23/2020,2012,0.0127,"MODEL"
2600,9/10/2019,1/23/2020,2040,0.0127,"MODEL"
2600,9/10/2019,1/23/2020,2019,0.013,"MODEL"
2600,9/10/2019,1/23/2020,2010,0.0117,"MODEL"
2600,9/10/2019,1/23/2020,2013,0.03002,"MODEL"
2600,9/10/2019,1/23/2020,2023,0.0195,"MODEL"
2600,9/10/2019,1/23/2020,2022,0.01429,"MODEL"
2600,9/10/2019,1/23/2020,2011,0.02512,"MODEL"
2600,9/10/2019,1/23/2020,2038,0.02512,"MODEL"
2600,9/10/2019,1/23/2020,2017,0.02512,"MODEL"
2600,9/10/2019,1/23/2020,2030,0.01073,"MODEL"
2600,9/10/2019,1/23/2020,2024,0.10472,"MODEL"
2600,9/10/2019,1/23/2020,2042,0.06982,"MODEL"
2600,9/10/2019,1/23/2020,2014,0.26273,"MODEL"
2600,9/10/2019,1/23/2020,2043,0.26273,"MODEL"
2600,9/10/2019,1/23/2020,2015,0.1,"MODEL"
2602,9/10/2019,1/23/2020,2012,0.0127,"MODEL"
2602,9/10/2019,1/23/2020,2040,0.0127,"MODEL"
2602,9/10/2019,1/23/2020,2019,0.013,"MODEL"
2602,9/10/2019,1/23/2020,2010,0.0117,"MODEL"
2602,9/10/2019,1/23/2020,2013,0.03002,"MODEL"
2602,9/10/2019,1/23/2020,2023,0.0195,"MODEL"
2609,9/10/2019,1/23/2020,2042,0.072,"MODEL"
2609,9/10/2019,1/23/2020,2014,0.05867,"MODEL"
2609,9/10/2019,1/23/2020,2043,0.02933,"MODEL"
2609,9/10/2019,1/23/2020,2015,0,"MODEL"
2610,9/10/2019,1/23/2020,2012,0.07819,"MODEL"
2610,9/10/2019,1/23/2020,2040,0.03903,"MODEL"
2610,9/10/2019,1/23/2020,2019,0.0615,"MODEL"
2610,9/10/2019,1/23/2020,2010,0.05565,"MODEL"
2610,9/10/2019,1/23/2020,2013,0.13815,"MODEL"
2610,9/10/2019,1/23/2020,2023,0.09075,"MODEL"
2602,9/10/2019,1/23/2020,2022,0.01429,"MODEL"
2602,9/10/2019,1/23/2020,2011,0.02512,"MODEL"
2602,9/10/2019,1/23/2020,2038,0.02512,"MODEL"
2602,9/10/2019,1/23/2020,2017,0.02512,"MODEL"
2602,9/10/2019,1/23/2020,2030,0.01073,"MODEL"
2602,9/10/2019,1/23/2020,2024,0.10472,"MODEL"
2602,9/10/2019,1/23/2020,2042,0.06982,"MODEL"
2602,9/10/2019,1/23/2020,2014,0.26273,"MODEL"
2602,9/10/2019,1/23/2020,2043,0.26273,"MODEL"
2602,9/10/2019,1/23/2020,2015,0.1,"MODEL"
2603,9/10/2019,1/23/2020,2012,0.02004,"MODEL"
2603,9/10/2019,1/23/2020,2040,0.02004,"MODEL"
2603,9/10/2019,1/23/2020,2019,0.0215,"MODEL"
2603,9/10/2019,1/23/2020,2010,0.01955,"MODEL"
2603,9/10/2019,1/23/2020,2013,0.04705,"MODEL"
2603,9/10/2019,1/23/2020,2023,0.03125,"MODEL"
2603,9/10/2019,1/23/2020,2022,0.02344,"MODEL"
2603,9/10/2019,1/23/2020,2011,0.04035,"MODEL"
2603,9/10/2019,1/23/2020,2038,0.04035,"MODEL"
2603,9/10/2019,1/23/2020,2017,0.04035,"MODEL"
2603,9/10/2019,1/23/2020,2030,0.01609,"MODEL"
2603,9/10/2019,1/23/2020,2024,0.11139,"MODEL"
2603,9/10/2019,1/23/2020,2042,0.0742,"MODEL"
2603,9/10/2019,1/23/2020,2014,0.2122,"MODEL"
2603,9/10/2019,1/23/2020,2043,0.2122,"MODEL"
2603,9/10/2019,1/23/2020,2015,0.07,"MODEL"
2604,9/10/2019,1/23/2020,2012,0.02652,"MODEL"
2604,9/10/2019,1/23/2020,2040,0.02652,"MODEL"
2604,9/10/2019,1/23/2020,2019,0.0288,"MODEL"
2604,9/10/2019,1/23/2020,2010,0.02627,"MODEL"
2604,9/10/2019,1/23/2020,2013,0.06213,"MODEL"
2604,9/10/2019,1/23/2020,2023,0.04152,"MODEL"
2604,9/10/2019,1/23/2020,2022,0.03132,"MODEL"
2604,9/10/2019,1/23/2020,2011,0.05364,"MODEL"
2604,9/10/2019,1/23/2020,2038,0.05364,"MODEL"
2604,9/10/2019,1/23/2020,2017,0.05364,"MODEL"
2604,9/10/2019,1/23/2020,2030,0.02099,"MODEL"
2604,9/10/2019,1/23/2020,2024,0.12973,"MODEL"
2604,9/10/2019,1/23/2020,2042,0.08642,"MODEL"
2604,9/10/2019,1/23/2020,2014,0.17943,"MODEL"
2604,9/10/2019,1/23/2020,2043,0.17943,"MODEL"
2604,9/10/2019,1/23/2020,2015,0,"MODEL"
2605,9/10/2019,1/23/2020,2012,0.03953,"MODEL"
2605,9/10/2019,1/23/2020,2040,0.02248,"MODEL"
2605,9/10/2019,1/23/2020,2019,0.03392,"MODEL"
2605,9/10/2019,1/23/2020,2010,0.03099,"MODEL"
2605,9/10/2019,1/23/2020,2013,0.07254,"MODEL"
2605,9/10/2019,1/23/2020,2023,0.04866,"MODEL"
2605,9/10/2019,1/23/2020,2022,0.03686,"MODEL"
2605,9/10/2019,1/23/2020,2011,0.0629,"MODEL"
2605,9/10/2019,1/23/2020,2038,0.0629,"MODEL"
2605,9/10/2019,1/23/2020,2017,0.0629,"MODEL"
2605,9/10/2019,1/23/2020,2030,0.02432,"MODEL"
2605,9/10/2019,1/23/2020,2024,0.1261,"MODEL"
2610,9/10/2019,1/23/2020,2022,0.06735,"MODEL"
2610,9/10/2019,1/23/2020,2011,0.11704,"MODEL"
2610,9/10/2019,1/23/2020,2038,0.11704,"MODEL"
2610,9/10/2019,1/23/2020,2017,0.11704,"MODEL"
2610,9/10/2019,1/23/2020,2030,0.04826,"MODEL"
2610,9/10/2019,1/23/2020,2024,0,"MODEL"
2610,9/10/2019,1/23/2020,2042,0.0315,"MODEL"
2610,9/10/2019,1/23/2020,2014,0.0385,"MODEL"
2610,9/10/2019,1/23/2020,2043,0,"MODEL"
2610,9/10/2019,1/23/2020,2015,0,"MODEL"
2606,9/10/2019,1/23/2020,2022,0.04429,"MODEL"
2606,9/10/2019,1/23/2020,2011,0.07557,"MODEL"
2606,9/10/2019,1/23/2020,2038,0.07557,"MODEL"
2606,9/10/2019,1/23/2020,2017,0.07557,"MODEL"
2606,9/10/2019,1/23/2020,2030,0.02925,"MODEL"
2606,9/10/2019,1/23/2020,2024,0.10293,"MODEL"
2606,9/10/2019,1/23/2020,2042,0.06863,"MODEL"
2606,9/10/2019,1/23/2020,2014,0.11502,"MODEL"
2606,9/10/2019,1/23/2020,2043,0.11502,"MODEL"
2606,9/10/2019,1/23/2020,2015,0,"MODEL"
2607,9/10/2019,1/23/2020,2012,0.05818,"MODEL"
2607,9/10/2019,1/23/2020,2040,0.02905,"MODEL"
2607,9/10/2019,1/23/2020,2019,0.04722,"MODEL"
2607,9/10/2019,1/23/2020,2010,0.04303,"MODEL"
2607,9/10/2019,1/23/2020,2013,0.10225,"MODEL"
2607,9/10/2019,1/23/2020,2023,0.06823,"MODEL"
2607,9/10/2019,1/23/2020,2022,0.05142,"MODEL"
2607,9/10/2019,1/23/2020,2011,0.08812,"MODEL"
2607,9/10/2019,1/23/2020,2038,0.08812,"MODEL"
2607,9/10/2019,1/23/2020,2017,0.08812,"MODEL"
2607,9/10/2019,1/23/2020,2030,0.03465,"MODEL"
2607,9/10/2019,1/23/2020,2024,0.07358,"MODEL"
2607,9/10/2019,1/23/2020,2042,0.04877,"MODEL"
2607,9/10/2019,1/23/2020,2014,0.08963,"MODEL"
2607,9/10/2019,1/23/2020,2043,0.08963,"MODEL"
2607,9/10/2019,1/23/2020,2015,0,"MODEL"
2608,9/10/2019,1/23/2020,2012,0.06192,"MODEL"
2608,9/10/2019,1/23/2020,2040,0.03092,"MODEL"
2608,9/10/2019,1/23/2020,2019,0.0495,"MODEL"
2608,9/10/2019,1/23/2020,2010,0.04495,"MODEL"
2608,9/10/2019,1/23/2020,2013,0.10911,"MODEL"
2608,9/10/2019,1/23/2020,2023,0.07225,"MODEL"
2608,9/10/2019,1/23/2020,2022,0.05405,"MODEL"
2608,9/10/2019,1/23/2020,2011,0.09325,"MODEL"
2608,9/10/2019,1/23/2020,2038,0.09325,"MODEL"
2608,9/10/2019,1/23/2020,2017,0.09325,"MODEL"
2608,9/10/2019,1/23/2020,2030,0.03754,"MODEL"
2608,9/10/2019,1/23/2020,2024,0.06472,"MODEL"
2608,9/10/2019,1/23/2020,2042,0.04282,"MODEL"
2608,9/10/2019,1/23/2020,2014,0.10165,"MODEL"
